course_title,course_code,university,country,source_url,academic_year,semester,semester_normalized,study_level,credits,credit_system,ects_credits,aims,course_content,learning_outcomes,assessment_methods,literature
Economics of Life,5IE752,Prague University of Economics and Business,Czech Republic,https://insis-test.vse.cz/katalog/syllabus.pl?predmet=123243;aktualni=1;poc_obdobi=1212,2025/2026,WS 2025/2026,winter,bachelor,6.0,ECTS,6.0,"The course introduces students to the economic way of thinking about social issues that are seemingly non-economic, but have been fruitfully studied by economists since the 1960’s: Family, sex, crime, health and even religion. The lectures introduce the main ideas and models on each topic; in seminars the students engage in a critical discussion of assigned original articles.","1. Economics of life - introduction 2. Marriage and the family - an economic approach, economic issues and applications 3. Matching and dating 4. Marriage and labor markets 5. Fertility and family policy 6. Economics of sexual behaviour 7. Economics and psychology 8. Drugs, alcohol and economics 9. Criminal behaviour 10. Crime control policy 11. Health as human capital 12. Aging 13. Religion",the students should - understand the rational forces that shape people’s decisions in various aspects of their lives - be familiar with the basic economic models of family and other non-market behavior - use these models to assess public policies concerning family and other nonmarket behavior,Active lecture/seminar/workshop/tutorial participation: 20 % Mid-term test(s): 30 % Final test: 50 %,"Basic: AVERETT, Susan L.; HOFFMAN, Saul D. Women and the economy : family, work, and pay. Boston: Addison-Wesley, 2010. ISBN 978-0-321-41094-8. Cooter, R. B., & Ulen, T. (2014). Law and economics. Pearson."
Labor Economics,5EN775,Prague University of Economics and Business,Czech Republic,https://insis-test.vse.cz/katalog/syllabus.pl?predmet=3848;aktualni=1;poc_obdobi=1212,2025/2026,WS 2025/2026,winter,bachelor,3.0,ECTS,3.0,The course enables a better understanding of the principles of the labour market. It analyses also its wider social connotations and links to other disciplines.,1. Overview of the Labor Market 2. Labor Supply 3. Labor Demand 4. Labor Market Equilibrium 5. Compensating Wage Differentials 6. Human Capital 7. Labor Mobility 8. Labor Market Discrimination 9. Labor Unions and Collective Bargaining 10. Labor Market Contracts and Work Incentives 11. Unemployment 12. Labor Markets in Transition 13. Labor Markets in the EU / Flexicurity,- apply economic theory to the labour market - build a model of behaviour and decision-making of various players on the labour market and the impact of its various institutions - explain a role of the state on the labour market - apply models of labour market to real world situations - assess and evaluate various methods of solving labour market problems with respect to their economic efficiency,Active lecture/seminar/workshop/tutorial participation: 20 % Mid-term test(s): 30 % Final test: 50 %,"Basic: Borjas, G. J. (2010). Labor economics. McGraw-Hill. Ehrenberg, R. G., & Smith, R. S. (2003). Modern labor economics : theory and public policy. Addison-Wesley. Recommended: Abowd, J. and Ashenfelter, O. (1981), "" Unemployment and Compensating Wage Differentials"", in S. Rosen (ed.) Studies in Labor Markets, Chicago, NBER, 1981. Aigner, D. J. and Cain, G. G. (1977), Statistical Theories of Discrimination in Labor Markets, Industrial and Labor Relations Review, 30 (2), 175-87. Altonji, J. G. and Blank, R. M. (1999), Race and gender in the labor market, in O. Ashenfelter and D. Card (eds.), Handbook of Labor Economics (Volume 3, Part 3: Elsevier), 3143-259. Angrist, Joshua D. and Alan B. Krueger. (1991) .Does Compulsory School Attendance Affect Schooling and Earnings?. Quarterly Journal of Economics; 106(4), November 1991, pages 979-1014. Angrist, Joshua D. (1990) .Lifetime Earnings and the Vietnam Era Draft Lottery: Evidence from Social Security Administrative Records, American Economic Review; 80(3), June 1990, pages 313-36. Becker, G. (1971) The Economics of Discrimination, 2nd edition, University of Chicago Press. Bertola, G.; National Labor Market Institutions and the EU Integration Process; 2004 Bertola, G.; Social and Labor Market Policies in a Growing EU; 2006 Biddle, J. and Zarkin, G. (1988). Worker preferences and Market Compensation for Job Risks, Review of Economics and Statistics 70, 660-667. Blau, Ferber, Winkler (2006). The Economics of Women, Men and Work, Pearson Prentice Hall, 5th edition. Borjas, G. (1987). Self-selection and Earnings of Immigrants, American Economic Review, 77, 531-553. Card, David and Alan B. Krueger. (1994) .Minimum Wages and Employment: A Case Study of the Fast-Food Industry in New Jersey and Pennsylvania,.American Economic Review; 84(4), September 1994, pages 772-93. Card, David and Alen B. Krueger (1995) Myth and measurement: The new economics of the minimum wage; Princeton: Princeton University Press, 1995. Killingsworth, M. Labor Supply, Cambridge, 1983. Chapters 1 and 2. Killingsworth, M.R. and Heckman, J.J. ""Female Labor Supply"", Handbook of Labor Economics-I, Chapter 2. Mincer, J., Schooling, Experience and Earnings, Columbia University Press, N.Y. Chapters 1-5. Pencavel, John. Labor Supply of Men: A Survey, Handbook of Labor Economics-I, Chapter 1. Prendergast, Canice. (1999) .The provision of incentives in firms,. Journal of Economic Literature; 37(1), March 1999, pages 7-63. Rottenberg, Simon. On Choice in Labor Markets Industrial and Labor Relations Review, Vol. 9, No. 2 (Jan., 1956), pp. 183-199 Svejnar, J.; Labor Markets in the Transitional Central and East European Economies, 1999 Viscusi, W.K. and Hersch, J. (2001) .Cigarette smokers as job risk takers. Review of Economics and Statistics; 83(2): 269-280."
Public Economics,5EN759,Prague University of Economics and Business,Czech Republic,https://insis-test.vse.cz/katalog/syllabus.pl?predmet=122680;aktualni=1;poc_obdobi=1212,2025/2026,WS 2025/2026,winter,bachelor,5.0,ECTS,5.0,"The aim of the course is interpretation of the economic nature, mechanism and efficiency of the public sector.",General Equilibrium Welfare Economics Social Welfare Function Public Policy to Address Externalities Public Goods Publicly Provided Private Goods Inequality and Redistribution Normative Theory of Taxation Tax Incidence and Tax Distortion Optimal Taxation,able to - explain the main principles of modern economic theory in the area of the public sector - distinguish between market and non-market process of alocation of resources and coordination of social activities - critically apply the theory of market failure - analyse the efficiency of tax systems and public expenditures,Active lecture/seminar/workshop/tutorial participation: 40 % Final test: 60 %,"Basic: Tresch, R. W. (2008). Public sector economics. Palgrave Macmillan. Recommended: MUELLER, Dennis C. Public choice III. Cambridge: Cambridge University Press, 2003. ISBN 0-521-81546-0. Tresch, R. W. (2015). Public finance : a normative theory. Elsevier."
Introduction to Environmental Economics,5ZP720,Prague University of Economics and Business,Czech Republic,https://insis-test.vse.cz/katalog/syllabus.pl?predmet=97596;aktualni=1;poc_obdobi=1212,2025/2026,WS 2025/2026,winter,bachelor,5.0,ECTS,5.0,"This course is an introduction to the problematic of economics of the environment and of the natural resources. The students will learn the role of the economics as a science in the process of solving of the environmental problems with the explanation, why the environmental problem exists (from the economics point of view) and what are possibilities of solving these problems from the point of view of different schools of economic thoughts. Simultaneously the students will use the theoretical background in the discussion about the environmental policy.","1) What is the role of the economist in protecting the environment? 2) Why does one pollutes the environment? 3) Value of nature-goods? 4) What is the role in environmental protection property rights to natural goods? 5) Environmental problems can be addressed by agreement between the polluter and polluted? 6) It is the responsibility of environmental protection of the individual or the government? 7) How to force people and businesses to behave considerately to the environment - I.? 8) How to force people and businesses to behave considerately to the environment - II.? 9) solves the environmental problems of intergenerational solidarity and the principles of sustainable development? 10) How the contrary, the impact of environmental regulation on firms? 11) Are an effective tool for global environmental problems, international agreements? 12) What are the macroeconomic context of environmental protection?","- explain reasons of chosen environmental problems of different environmental fields; - shortly characterize approaches of leading schools of economic theory towards environmental problems (ecological economics, neoclassical environmental economics, new institutional economics, market approaches towards environmental protection); - apply basics of relevant theories on main practical issues in this particular field; - distinguish between administrative and economic instruments which are applied in environmental policy and shortly characterize their advantages and disadvantages.",Active lecture/seminar/workshop/tutorial participation: 20 % Presentation or defence: 20 % Final test: 60 %,"Basic: Základy ekonomiky životního prostředí II : materiály ke cvičením. (2008). Oeconomica. LOUDA, Jiří; SLAVÍK, Jan; SLAVÍKOVÁ, Lenka; VEJCHODSKÁ, Eliška; VOJÁČEK, Ondřej. Ekonomie životního prostředí - teorie a politika. Praha: Alfa Nakladatelství, 2012. ISBN 978-80-87197-45-5. Recommended: Ekonomie a životní prostředí - nepřátelé, či spojenci?. Praha: Alfa Publishing, 2007. ISBN 978-80-86851-69-3. Šíma, J., & Šímová, T. (2004). Tržní přístup k ochraně životního prostředí. Oeconomica. Coase, R. (1960): The Problem of Social Costs, Journal of Law and Economics, 3, 1-44 Doporučené texty vyučujícím pro plnění povinností kurzu Hampl, M. (2001): Trojí přístup k veřejným statkům, Finance a úvěr 51/2001, č. 2 Hardin, G. (1968): The Tragedy of Commons, Science, New Series, Vol. 162, No.3859 (Dec.13, 1968) Kotíková, E. (2006): Ochrana životního prostředí v ekonomické teorii, Politická ekonomie, 2/2006 Slavíková, L. (2008): Možnosti a omezení současné environmentální ekonomie při stanovení cílů ekologické politiky státu, Acta Oeconomica Pragensia, 2/2008 Statistická ročenka životního prostředí, aktuální rok"
European Union and its Policies,5HP700,Prague University of Economics and Business,Czech Republic,https://insis-test.vse.cz/katalog/syllabus.pl?predmet=105605;aktualni=1;poc_obdobi=1212,2025/2026,WS 2025/2026,winter,bachelor,3.0,ECTS,3.0,"The course serves as an introduction to the mechanism of the European Union, the background of its formation, stages of development as well as the current period. It discusses the types of policies executed within the EU, their specifications, the role of institutions involved in their preparation and adoption and decision making processes. It analyzes the economic foundations of the European Union.","1. Introduction to the course, basic information about the European Union (EU) 2. History of the European integration process (Part 1) 3. History of the European integration process (Part 2), the EU enlargement process 4. Institutions and legal system of the European Union 5. The main ""internal"" policies of the EU, the internal market 6. Fiscal policy and the common budget of the EU 7. The concept of monetary union and the Optimum Currency Area Theory 8. European Central Bank and its monetary policy 9. The impact of the 2008-2009 financial crisis, the European debt crisis 10. The main “external” policies of the EU, facts about foreign trade and energy dependence 11. European migrant crisis, Schengen area, the relationship between the UK and the EU 12. Recent crises in the EU, the impact and policies related to the COVID-19 pandemic 13. The EU's position in the world and the future outlook",students will be able to - evaluate the importance of the Czech Republic’s membership in the European Union; - describe the mechanism of the EU functions; - explain how an EU policy is adopted; - judge the influence of EU economic policy at a national level; - distinguish between benefits and disadvantages of EU membership; - summarize the history of European integration; -understand an EU topic on a global scale.,Active lecture/seminar/workshop/tutorial participation: 10 % Presentation or defence: 30 % Mid-term test(s): 20 % Final test: 40 %,"Basic: ŠEVČÍKOVÁ, Michaela. Five Crises of the European Integration Process. 1. vyd. Praha: Nakladatelství Oeconomica, 2015. 168 p. ISBN 978-80-245-2098-8. EL-AGRAA, A. M. The European Union : economics and policies. Cambridge: Cambridge University Press, 2007. ISBN 978-0-521-69727-9. STAAB, Andreas. The European Union explained : institutions, actors, global impact. Bloomington: Indiana University Press, 2013. ISBN 978-0-253-00972-2. MCCORMICK, John; OLSEN, Jonathan. The European Union : politics and policies. Boulder: Westview Press, 2017. ISBN 978-0-8133-4984-8. Baldwin, R. E., & Wyplosz, C. (2022). The economics of European integration. McGraw Hill."
Economic and Political History of Europe in the 20th Century (1918-1991),5HD758,Prague University of Economics and Business,Czech Republic,https://insis-test.vse.cz/katalog/syllabus.pl?predmet=102795;aktualni=1;poc_obdobi=1212,2025/2026,WS 2025/2026,winter,bachelor,3.0,ECTS,3.0,This course is focused on history of Europe since the end of the Great War to the break-up of the USSR. The main aim is to show the students main economic and political turning points of the European history in this time period.,"1. Paris Peace Conference of 1919 and the problems of the postwar Europe - treaties with defeated states, economic consequences of the peace. 2. Economic and political problems of the 1920s - German reparations and attempts to reach collective security. 3. Italian Fascism - rise to power, main problems. The role of B. Mussolini, corporativism, foreign policy. 4. German Nacism - rise to power, main problems. The role of Adolf Hitler, economic and foreihn policy. 5. Russia/Soviet Union (1917-1939) - war communism, New Economic Policy, collectivization, industrialization, political trials. 6. Economic and political problems of the 1930s - the Great Depression and its consequences, policy of appeasement. 7. The Second World War - economic and political aspects, reasons for the defeat of Germany, economic situation in the European countries. 8. Europe in the first years after the Second World War - Truman Doctrine, Marshall Plan and its consequences for European states, First Berlin Crisis. 9. Problems of European Integration after the Second World War - ECSC, EEC, EC, EU. 10. The Soviet Bloc after the Second World War - founding of COMECON, Warsaw Pact, causes of the break-up of the Soviet bloc. 11. The 1950s and 1960s in the European politics - economic causes and consequences of the decolonization, economic development of selected European countries (Great Britain, GDR, France). 12. Europe and the détente: a new turn in the economic development, oil crisis (1973, 1979) and their consequences, OSCE. 13. The 1980s in Europen politics: new generation of politicians and new political style: M. Thatcher, Helmut Kohl and François Mitterrand.",- describe the most important events of economic and political history of Europe after the Great War (until the break-up of the USSR); - analyze causes and consequences of the rise of authoritarian and totalitarian regimes in Europe in the interwar period; - understand economic and political consequences of the two world wars; - explain causes and course of the European integration process; - understand causes of the break-up of the Soviet Bloc.,Mid-term test(s): 50 % Final test: 50 %,"Basic: BEREND, T. Iván. An economic history of twentieth-century Europe : economic regimes from laissez-faire to globalization. Cambridge: Cambridge University Press, 2016. ISBN 978-1-107-13642-7. BEREND, T. Iván. History of European integration : a new perspective. London: Routledge, 2016. ISBN 978-1-138-65490-7. BROADBERRY, S. N.; O'ROURKE, Kevin H. The Cambridge economic history of modern Europe. Cambridge: Cambridge University Press, 2010. ISBN 978-0-521-70838-8. CENTRE FOR ECONOMIC POLICY RESEARCH; CRAFTS, N. F. R.; TONIOLO, Gianni (ed.). Economic growth in Europe since 1945. Cambridge: Cambridge University Press, 1996. ISBN 0-521-49964-X. Recommended: BEREND, T. Iván. Central and Eastern Europe, 1944-1993 : detour from the periphery to the periphery. Cambridge: Cambridge University Press, 1996. ISBN 0-521-55066-1. EICHENGREEN, Barry J. The European economy since 1945 : coordinated capitalism and beyond. Princeton: Princeton University Press, 2007. ISBN 978-0-691-12710-1. TURNOCK, David. The economy of East Central Europe, 1815-1989 : stages of transformation in a peripheral region. London: Routledge, 2006. ISBN 0-415-18053-8. GADDIS, John Lewis. The Clad War: A New History. 1. vyd. New York: The Penguin Press, 2005. ISBN 1-59420-062-9."
Economic History,5HD250,Prague University of Economics and Business,Czech Republic,https://insis-test.vse.cz/katalog/syllabus.pl?predmet=88746;aktualni=1;poc_obdobi=1212,2025/2026,WS 2025/2026,winter,bachelor,5.0,ECTS,5.0,The subject enables deeper understanding of economic development of the world from the beginning of early capitalism to the beginning of the 21st century. In its context students will familiarize with basic tendencies of economic and political development of the Czech lands and Czechoslovakia in the 19th and the 20th centuries.,"1. Lecture Importance of economic history. The main features of the early-modern economy. Selected theories of capitalism. General economic context of overseas discoveries. 1. Seminar Economic development of Portugal, Spain, England, and the Netherlands in the 16th and 17th centuries. 2. Lecture Emergence and gradual increase of importance of manufactories, their typology. Mercantilism, cameralism. Protoindustrialization. 2. Seminar Economic development of France and Prussia at the onset of capitalism. 3. Lecture Agricultural revolution, industrial revolution. Industrial revolution vs. industrialization. The course of the industrial revolution in Great Britain. 3. Seminar Course of the industrial revolution in the USA (War of Independence, Civil War, the economic advent in the late 19th century). 4. Lecture World economy, globalization, protectionism in the second half of the 19th century. Impacts of the industrial revolution in Great Britain and France at the end of the 19th century. 4. Seminar The course of the industrial revolution in united Germany, Tsarist Russia (after 1880), Japan. 5. Lecture The First World War, its impacts on the world economy. Postwar international and economic development before 1921. 5. Seminar Comparison of economic development of Great Britain and Germany (1918-1932 emphasized) in the interwar period. 6. Lecture Economic development of the USA in the 1920s. Great Depression in the USA. 6. Seminar Economic development of Czechoslovakia (1918-1945). 7. Lecture Economic policies of totalitarian regimes in the interwar times. Economic development of Nazi Germany and Fascist Italy. 7. Seminar Economic development of the Soviet Union (1917-1945). 8. Lecture The Second world war. War economy of Nazi Germany. Economic exploitation of occupied areas. 8. Seminar Formation of the Soviet Bloc. Economic development of the Soviet Union and Eastern Bloc countries in the 1950s and 1960s. 9. Lecture Postwar reconstruction in Europe, the beginnings of international and European integration, the beginnings of the welfare state. Establishment and functioning of the Bretton Woods monetary system. 9. Seminar Process of economic integration and military and political cooperation of Western European countries in broader and global context. 10. Lecture Economic boom in Western Europe in general and in the USA in the 1950s and 1960s. 10. Seminar Economic miracle of the Federal Republic of Germany in comparison with the economic development of Great Britain. 11. Lecture Oil shocks and their impacts on the market economies in the 1970s and 1980s (the USA and Great Britain emphasized). 11. Seminar Economic backwardness of the Soviet Union and the Soviet bloc countries in the 1970s and 1980s. 12. Lecture Development of Japanese economy in the second half of the 20th century. 12. Seminar Chinese economy in the second half of the 20th century. 13. Lecture Development of Czechoslovak economy (1945-1989). 13. Seminar Principles of the transformation process in Czechoslovakia, re-united Germany, Russia, and other post-socialist countries.","students would be able to: - evaluate the impacts of overseas expansion on the world economy; - compare the process of industrial revolution in Great Britain, USA, Germany, Russia; - evaluate the principal turning points of economic and political development of Czechoslovakia in the 20th century; - judge the importance of the two world wars on the subsequent economic development; - define the characteristics of war economy on the example of Russian Civil War, First World War and Second World War; - describe the characteristics of the central planned economy on the case of the Soviet Union and afterwar Eastern Bloc; - define the main principals of afterwar economic miracle in Western Europe; - describe the economic causes of the collapse of the Eastern Bloc and the main problems of the transformation of the post-communist countries.",Active lecture/seminar/workshop/tutorial participation: 20 % Mid-term test(s): 40 % Final test: 40 %,"Basic: ENGERMAN, Stanley L.; GALLMAN, Robert E. The Cambridge economic history of the United States. Volume III, The twentieth century. Cambridge: Cambridge University Press, 2000. ISBN 0-521-55308-3. PÁNEK, Jaroslav; TŮMA, Oldřich. A history of the Czech lands. Praha: Karolinum, 2009. ISBN 978-80-246-1645-2. Recommended: EICHENGREEN, Barry J. The European economy since 1945 : coordinated capitalism and beyond. Princeton: Princeton University Press, 2007. ISBN 978-0-691-12710-1. LEFFLER, Melvyn P.; WESTAD, Odd Arne. The Cambridge history of the Cold War. Volume I, Origins. Cambridge: Cambridge University Press, 2010. ISBN 978-0-521-83719-4. LEFFLER, Melvyn P.; WESTAD, Odd Arne. The Cambridge history of the Cold War. Volume II, Crises and détente. Cambridge: Cambridge University Press, 2010. ISBN 978-0-521-83720-0. LEFFLER, Melvyn P.; WESTAD, Odd Arne. The Cambridge history of the Cold War. Volume III, Endings. Cambridge: Cambridge University Press, 2010. ISBN 978-0-521-83721-7. FITZPATRICK, Sheila; GEYER, Michael. Beyond totalitarianism : Stalinism and Nazism compared. New York: Cambridge University Press, 2009. ISBN 978-0-521-72397-8. GITTINGS, John. The changing face of China : from Mao to market. New York: Oxford University Press, 2006. ISBN 0-19-280734-X. BEREND, T. Iván. An economic history of nineteenth-century Europe : diversity and industrialization. Cambridge: Cambridge University Press, 2013. ISBN 978-1-107-68999-2. BEREND, T. Iván. An economic history of twentieth-century Europe : economic regimes from laissez-faire to globalization. Cambridge: Cambridge University Press, 2016. ISBN 978-1-107-13642-7. SAVOY, Ronald E., An Economic History of the United States from 1607 to the present, New York 2006, ISBN: 0-415-97980-3"
Macroeconomics I.,5EN753,Prague University of Economics and Business,Czech Republic,https://insis-test.vse.cz/katalog/syllabus.pl?predmet=99094;aktualni=1;poc_obdobi=1212,2025/2026,WS 2025/2026,winter,bachelor,6.0,ECTS,6.0,"The course clarifies effects of specific macroeconomic policies in three- and four-sector models (open and closed economy, respectively), using basic economic modelling. Also, more advanced unemployment and inflation analysis is employed, and the most common economic growth models are presented.","1. Macroeconomic aggregates and their interdependencies: domestic product and its measurement, public finances, aggregate expenditures, aggregate savings and investment. 2. Consumption and Savings: Keynesian consumption function, Inter-temporal Choice, Life-Cycle Hypothesis, Permanent Income Hypothesis, investment function, loanable funds market, foreign investment and net export function. 3. Money and Money Market; Inflation: money demand, money creation, money market equilibrium, transmission mechanism, Quantitative Theory of Money, neutrality of money; inflation, its measurement, causes and main anti-inflationary policies. 4. External Balance: balance of payments, net export, real and nominal exchange rate, purchasing power parity theory, fixed exchange rate regime. 5 Labour Market: production function and demand for labour, natural rate of unemployment 6. Economic Growth: neoclassical model of growth, steady state, population growth, exogenous technological progress, endogenous growth theory, institutions and their impact on economic growth. 7. Aggregate Demand in a Three-Sector Economy (IS-LM): product market equilibrium, Keynesian Cross and the IS curve, money market equilibrium and the LM curve, government and its aggregate demand stimulation; multiplication effect and crowding-out effect; monetary stimulation of aggregate demand, real money balances effect, aggregate demand 8. Aggregate Demand in an Open Economy: Mundell-Fleming Model (IS-LM-BP): product market equilibrium, money market equilibrium, demand stimulation under floating exchange rate regime, aggregate demand curve. 9. Aggregate Supply and the AS-AD Model: potential product and classical aggregate supply, sticky wages, price level misperception, imperfect price information, shifts of the AS and AD curves. 10. Phillips Curve, Okun´s Law, demand-pull inflation; inflation expectations, inflation inertia, cost-push inflation. 11. Business Cycles: history and empirical evidence, monetary cycles, real business cycle theory, new keynesians vs. new classics. 12. Exchange Rate in the Short Run: interest rate, relation between interest rate parity and PPP, exchange rate overshooting model, Czech monetary crisis and the role of CB. 13. Monetary Policy: goals and tools, central bank independence, activist monetary policy, rules vs. discretion in monetary policy, rational expectations and policy ineffectiveness, disinflationary policy and the sacrifice ratio, stable exchange rate regime, Golden Rule of money supply, inflation targeting. 14. European Monetary Union convergence process: Optimal Currency Area Theory, costs and benefits of joining the EMU, real and nominal convergence, Balassa-Samuelson Theorem, costs of economic policy aimed at Euro currency adoption. 15. Public Finances: budget deficit and aggregate demand - traditional theory, Barro-Ricardo Hypothesis, taxes and economic growth, public debt.",- describe functioning of economic system in its complexity - explain problems of economic growth - discuss the possibilities and limits of individual theories - employ basic quantitative techniques to model aggregate economic phenomena - describe specific problems associated with openness and mutual inter-connectedness of individual economies,Active lecture/seminar/workshop/tutorial participation: 20 % Final test: 80 %,"Basic: Dornbusch, R., Fischer, S., & Startz, R. (2001). Macroeconomics. McGraw-Hill. Mankiw, N. G. (2006). Macroeconomics. Worth Publishers. Holman, R. (2004). Makroekonomie : středně pokročilý kurz. C.H. Beck."
Mathematics for Economists I,55F750,Prague University of Economics and Business,Czech Republic,https://insis-test.vse.cz/katalog/syllabus.pl?predmet=97597;aktualni=1;poc_obdobi=1212,2025/2026,WS 2025/2026,winter,bachelor,6.0,ECTS,6.0,The course focuses on supplying students with the basic mathematical concepts and tools used in economics. It aims at practical use.,"1) Set and logical operations, operations with numerical and variable expressions, solution of elementary equations and inequalities. 2) Graphs of linear, quadratic and linear fractional functions. 3) Powers, roots, exponential, logarithm. 4) Finite and infinite sequences, sequence limits, limit arithmetic, infinite series. 5) Functions of one variable, superposition of functions, domain, domain of values, inverse functions, limits of functions. 6) Derivation of a function, rules for calculation of derivatives, calculation of a tangent. 7) L'Hospital's rule, monotonicity, stationary points, local and global extremes. 8) Even and odd functions, asymptotes, second derivation and convexity/concavity. 9) Complete examination of the course of function. 10) Mid-term test. 11) Functions of several variables, partial derivatives, stationary points, Jacobi matrices. 12) Optimization problems, bounded extrema, substitution method (for two variables), Lagrange multiplier method, meaning of multiplier. 13) Applications in economics: concept of limit value, differential and total differential, Taylor polynomials and approximate calculations using them, implicit functions and their derivatives, elasticity, homogeneity of functions, Cobb-Douglas production function.","- calculate derivatives of functions of one variable composed of elementary functions, use it to calculate the tangent to a function at a point, - calculate the limits of sequence and function, i.a. using L'Hospital's rule, - use the first and second derivatives to determine the behavior of a function (monotonicity, locational extrema, convexity, concavity), investigate the course of a function and sketch its graph, - determine bounded extrema of functions of two variables using Lagrange multipliers and substitution method.",Mid-term test(s): 40 % Final test: 60 %,"Basic: Klůfa, J., & Kaspříková, N. (2013). Mathematics for economic universities (1st ed.). Ekopress. Chiang, A. C., & Wainwright, K. (2005). Fundamental methods of mathematical economics. McGraw-Hill. Recommended: PEMBERTON, Malcolm; RAU, Nicholas. Mathematics for economists: An introductory textbook, Manchester, MUP, 2015, 978-1784991487"
Microeconomics I.,5EN752,Prague University of Economics and Business,Czech Republic,https://insis-test.vse.cz/katalog/syllabus.pl?predmet=97598;aktualni=1;poc_obdobi=1212,2025/2026,WS 2025/2026,winter,bachelor,6.0,ECTS,6.0,This course is focused on an analysis of consumer and producer choice (both in markets for goods and services and in factor markets) using intermediate analytical tools; decision under risk and uncertainty; general equilibrium; market failures and government interventions.,"The subject and method of economics Theory of the Consumer: consumer substitution, budget constraint, cardinal and ordinal approach. Demand: demand curve, substitution and income effects, price elasticity, Engel´s curve, income and cross-elasticity of demand, consumer surplus. Trade-off between consumption and leisure. Trade-off between current and future consumption: time preference, optimal combination of current and future consumption. Decision under uncertainty and risk: expected income, expected utility, risk-lowering information, insurance against risk, diversification. Theory of the firm: transaction costs and the nature of the firm; goals of a firm; principal-agent problem; the production function and costs: short run, long run; technical substution. Social costs and supply: social costs, supply in the short and long runs. Exchange: production possibility frontier, optimal combination of production, exchange based on differing consumption preferences, exchange based on differing production possibilities: absolute and comparative advantage, international trade and the Heckscher-Ohlin theory, migration, protectionism. Market equilibrium and market price; benefits of exhange, changes in equilibrium, state interventions. Imperfect markets: price-taker and price-maker, price creation on an imperfect market, price discrimination, monopolistic competition, oligopoly (Cournot, Bertrand models), cartel, Nash equilibrium, open and regulated markets. Monopoly and competition: monopolist’s equilibrium, discriminating monopoly, ownership of a unique factor, monopoly and competition as a process, natural monopoly, network effect. Labour markets: production function and labour demand, market supply of labour, equilibrium of the labour market, trade unions, minimum wages, discrimination on labour markets, unemployment, workplace hazards and compensating wage differentials. Capital and interest: use of and investment in capital, investment opportunities and willingness to save, loanable funds market, nominal and real interest rate, allocation of capital, human capital. General equilibrium and efficiency: general equilibrium, production efficiency, allocation efficiency, efficient combination of goods, compensation payments. Externalities and free goods: social and private costs and benefits, taxes and subsidies to suppress externalities, property rights and the Coase theorem, free goods. Public goods and public choice: non-excludability and the free-rider problem, non-rivalry, public choice: the political market, median voter theorem, rational ignorance, interest groups. Law and economics: crime and punishment, tort, accidents.","- demonstrate knowledge and understanding of the most important aspects of consumer theory and theory of the firm - describe the behavior of economic agents, functioning of markets and the whole market system - describe the equilibrium of system of markets as a whole - solve microeconomic problems - use quantitative techniques at an intermediate level",Mid-term test(s): 40 % Final test: 60 %,"Basic: NICHOLSON, Walter; SNYDER, Christopher M. Intermediate microeconomics and its application. Mason: South-Western Cengage Learning, 2010. ISBN 978-0-324-59910-7. Recommended: Varian, H. R. (1990). Intermediate microeconomics : a modern approach. W.W. Norton. Nicholson, W. (2002). Microeconomic theory : basic principles and extensions. South-Western/Thomson Learning. Holman, R. (2007). Mikroekonomie : středně pokročilý kurz. C.H. Beck."
Industrial Organization,5EN703,Prague University of Economics and Business,Czech Republic,https://insis-test.vse.cz/katalog/syllabus.pl?predmet=102471;aktualni=1;poc_obdobi=1212,2025/2026,WS 2025/2026,winter,bachelor,6.0,ECTS,6.0,"The course explains how firms compete with each other, how they asquire and maintain market power. It models strategies of firms on imperfect markets. The course combines modern microeconomic theory approach together with empirical evidence and practical demonstrations.","1) Course introduction: What, how and why? Strategies (conduct) of firms, competition laws 2) Firm and market: Costs, market structure and efficiency : 3) From competition to monopoly: Barriers to entry, market power and welfare 4) Monopoly and price discrimination 5) Product differentiation, strategic conduct of firms and anti-trust laws 6) Oligopoly markets: Strategic interaction and game theory 7) Oligopoly models: Bertrand model, tacit collusion 9) Cartels: Dominant strategy, prisoner dilemma, prohibition of anti-competitive agreements 10) Mergers: Market delineation, market concentration and approval of mergers 11) Non-price competition: Advertisement and information, unfair competition 12) Non-price competition: R&D expenditures, innovation and patents 13) State and market power: Anti-trust, regulation and economic analysis",- recognize and describe various market structures and firm strategies - measure market power and apply basic concepts of economic analysis of market structures - understand debates concerning competition policy,Active lecture/seminar/workshop/tutorial participation: 10 % Mid-term test(s): 30 % Final test: 60 %,"Basic: NORMAN, George; PEPALL, Lynne; RICHARDS, Dan. Industrial organization : contemporary theory and empirical applications. Malden: Blackwell Publishing, 2008. ISBN 978-1-4051-7632-3. Zemplinerová, A. (2006). Efekty státní podpory podniků. Politická ekonomie : teorie modelování, aplikace. LIV(2), 204213. Zemplinerová, A. (2010). Inovační aktivita firem a konkurence. Politická ekonomie : teorie modelování, aplikace. 58(6), 747760. Zemplinerová, A. (2008). Úvod do organizace odvětví a trhů. Oeconomica. Koubek, I., & Janíčko, M. (2010). Organizace trhů a odvětví I. - cvičebnice (2nd ed.). Oeconomica. Recommended: Carlton, D. W., & Perloff, J. M. (2000). Modern industrial organization. Addison-Wesley. Cabral, L. M. B. (2000). Introduction to industrial organisation. MIT Press."
