course_title,course_code,university,country,source_url,academic_year,semester,semester_normalized,study_level,credits,credit_system,ects_credits,aims,course_content,learning_outcomes,assessment_methods,literature
Economics 2 (VS1),ECNM08011,University of Edinburgh,United Kingdom,https://www.drps.ed.ac.uk/25-26/dpt/cxecnm08011.htm,2025/26,Semester 1,winter,Undergraduate,20,SCQF credits,10.0,"This intermediate level course is intended to develop a rigorous understanding of core economic models and analysis, together with an ability to apply the analysis in a variety of contexts.","This course is intended to develop a rigorous understanding of core economic models and analysis, together with an ability to apply the analysis in a variety of contexts. It looks at the theory of the firm and market structure, factor markets, externalities, the role of government and general equilibrium, with applications to monopoly and oligopoly, stock markets, property rights and public goods. Along with two economics lectures each week, a third lecture will focus on mathematical techniques including constrained optimisation. The course is taught through a programme of lectures and tutorials. Learning-by-doing, through problem solving and tutorial work, is an important ingredient of the course, with regular practice tests to reinforce an active approach to learning. Students with a weak maths background will need to be prepared to work at developing their maths skills.","On completion of this course, the student will be able to: A broad knowledge and understanding of microeconomic analysis, including principles, models and associated mathematical and statistical techniques, along with applications and policy implications of those models. Research and investigative skills such as problem framing and solving and the ability to assemble and evaluate complex evidence and arguments. Communication skills in order to critique, create and communicate understanding. Personal effectiveness through task-management, time-management, dealing with uncertainty and adapting to new situations, personal and intellectual autonomy through independent learning. Practical/technical skills such as, modelling skills (abstraction, logic, succinctness), qualitative and quantitative analysis and general IT literacy","Written Exam 95 %, Coursework 5 %, Practical Exam 0 %","Suggested textbook (for maths) - Renshaw, Maths for Economics (currently in 3rd edition, but any edition will do)"
Global Priorities,ECNM08025,University of Edinburgh,United Kingdom,https://www.drps.ed.ac.uk/25-26/dpt/cxecnm08025.htm,2025/26,Semester 1,winter,Undergraduate,20,SCQF credits,10.0,"This course aims to bring students closer to answering an important question: what should humanity's priorities be? Every year, governments, foundations, and individuals spend hundreds of billions of dollars to improve the world. But even this kind of money isn't enough to solve all of the world's problems, so we must prioritise. Doing this well is critically important: it is plausible that better prioritisation could save tens or hundreds of thousands of lives per year, could help lower extinction risk by between 1% and 10%, could raise global economic output by more than 10%, or could otherwise considerably improve our condition.","This introductory course is intended to give students context about the current state of knowledge about the world's biggest problems and how they might be solved. It has no prerequisites and assumes no prior knowledge beyond what all students will have learned in secondary school. Specific topics covered will include: global health (including mortality from easily preventable causes), extinction risk (including both natural risks such as asteroid impacts but also anthropogenic risks such as engineered pandemics or malignant artificial intelligence), economic development, population ethics, and more. There will be facts to learn in this course, but they are important facts which you'll be glad to know, and there will be resources to support your learning. Global priorities research is inherently interdisciplinary, using techniques from economics, philosophy, maths, and from other social sciences. This course is (mostly) taught by economists, so there will be an economic emphasis, but no prior economics exposure is assumed or required.","On completion of this course, the student will be able to: Have had the opportunity to develop and demonstrate a knowledge and understanding of the current consensus on the nature of world's most pressing problems and what can be done do to solve them. Have had the opportunity to develop and demonstrate research and investigative skills such as problem framing and solving and the ability to assemble and evaluate complex evidence and arguments. Have had the opportunity to develop and demonstrate communication skills in order to critique, create and communicate understanding. Have had the opportunity to develop and demonstrate personal effectiveness through task-management, time-management, dealing with uncertainty and adapting to new situations, personal and intellectual autonomy through independent learning. Have had the opportunity to develop and demonstrate practical/technical skills such as, modelling skills (abstraction, logic, succinctness), qualitative and quantitative analysis and general IT literacy.","Written Exam 60 %, Coursework 40 %, Practical Exam 0 %",The course has a combination of one book plus a mixed set of readings that will mostly be provided on a lecture-by-lecture basis. The book (which will mostly be used in the second half of the course) is: Toby OrdÂ¿s The Precipice (ISBN: 9781526600233)
Introductory Behavioural and Experimental Economics,ECNM08026,University of Edinburgh,United Kingdom,https://www.drps.ed.ac.uk/25-26/dpt/cxecnm08026.htm,2025/26,Semester 2,summer,Undergraduate,20,SCQF credits,10.0,This course will introduce the students to the field of behavioural economics.,"Introductory Behavioural and Experimental Economics (IBEE) provides an introduction to behavioural and experimental approaches in economics. You will learn how economists use experiments to test theory and measure preferences, and how behavioural models help explain biases, heuristics, and other departures from fully rational choice. The course builds on foundational material from earlier pre-honours economics courses. Please check the 2025Â¿26 DRPS entry for the definitive learning outcomes and prerequisites.","On completion of this course, the student will be able to: Demonstrate a knowledge and understanding of key issues in behavioural economics, including theoretical models and empirical evidence. Demonstrate research and investigative skills such as problem framing and solving and the ability to assemble and evaluate complex evidence and arguments. Demonstrate communication skills in order to critique, create and communicate understanding and to collaborate with and relate to others. Demonstrate personal effectiveness through task-management, time-management, teamwork and group interaction, dealing with uncertainty and adapting to new situations, personal and intellectual autonomy through independent learning. Demonstrate practical/technical skills such as, modelling skills (abstraction, logic, succinctness), qualitative and quantitative analysis and general IT literacy.","Written Exam 55 %, Coursework 45 %, Practical Exam 0 %",None
Introductory Financial Economics,ECNM08019,University of Edinburgh,United Kingdom,https://www.drps.ed.ac.uk/25-26/dpt/cxecnm08019.htm,2025/26,Semester 2,summer,Undergraduate,20,SCQF credits,10.0,Financial markets have an important role in the allocation of resources in market economies. This course provides an introduction to how economists analyse behaviour in financial markets. A background in mathematics beyond GCSE level is recommended. Students with a weaker maths background will need to be prepared to work at developing their maths skills.,"Introductory Financial Economics aims to provide an understanding of the role of financial markets, the behaviour of asset prices and the economic causes and consequences of financial market imperfections. This is achieved through application of economic theory and examination of empirical evidence. Topics covered include: the present value model and excess volatility; the term structure of interest rates; arbitrage conditions in foreign exchange markets; consumption, portfolio choice and the equity premium. The course is taught through a programme of lectures and tutorials. Learning-by-doing, through problem solving and discussion of exercise sets, is an important ingredient of the course. A background in mathematics beyond GCSE level is recommended. Students with a weaker maths background will need to be prepared to work at developing their maths skills.","On completion of this course, the student will be able to: A knowledge and understanding of introductory financial economics, models and associated mathematical and statistical techniques, along with applications and policy implications of those models. Research and investigative skills such as problem framing and solving and the ability to assemble and evaluate complex evidence and arguments. Communication skills in order to critique, create and communicate understanding and to collaborate with and relate to others. Personal effectiveness through task-management, time-management, teamwork and group interaction, dealing with uncertainty and adapting to new situations, personal and intellectual autonomy through independent learning. Practical/technical skills such as, modelling skills (abstraction, logic, succinctness), qualitative and quantitative analysis and general IT literacy.","Written Exam 75 %, Coursework 25 %, Practical Exam 0 %",None
Statistical Methods for Economics,ECNM08016,University of Edinburgh,United Kingdom,https://www.drps.ed.ac.uk/25-26/dpt/cxecnm08016.htm,2025/26,Semester 2,summer,Undergraduate,20,SCQF credits,10.0,The course is intended as an introduction to probability theory and statistics for economists and other social science students. It is a required course for students intending to proceed to an Honours degree involving Economics.,"The topics covered will include: Basic concepts, sample spaces, events, probabilities; Conditioning and independence, Bayes' formula; Discrete random variables, expectation, variance, mean, independence; Continuous random variables, distributions and densities; Covariance, correlation, central limit theorem; Summary statistics; Sampling distributions; Hypothesis testing; Interval estimation; simple linear regression, and multiple regression. The use of Stata for statistical analysis will be supported.","On completion of this course, the student will be able to: A knowledge and understanding of probability and statistical methods with applications to economic and social issues. Research and investigative skills such as problem framing and solving and the ability to assemble and evaluate complex evidence and arguments. Communication skills in order to critique, create and communicate understanding and to collaborate with and relate to others. Personal effectiveness through task-management, time-management, teamwork and group interaction, dealing with uncertainty and adapting to new situations, personal and intellectual autonomy through independent learning. Practical/technical skills such as, modelling skills (abstraction, logic, succinctness), qualitative and quantitative analysis, and general IT literacy.","Written Exam 75 %, Coursework 25 %, Practical Exam 0 %","Newbold, Carlson, Thorne ""Statistics for Business and Economics: Global Edition"""
Advanced Mathematical Economics,ECNM10085,University of Edinburgh,United Kingdom,https://www.drps.ed.ac.uk/25-26/dpt/cxecnm10085.htm,2025/26,Semester 1,winter,Undergraduate,20,SCQF credits,10.0,This course is about the advanced mathematical tools that are used in economics research. Each mathematical topic is explored in the context of an important economic problem.,"The topics covered vary from year to year. An example curriculum would be the following mathematics concepts illustrated in the context of general equilibrium theory: * Naive Set Theory. This is the language of mathematics, and is widely used by economists. This is important for making precise hypotheses, such as ""in every equilibrium, real wages increase over time"", and for verifying these hypotheses with logically sound proofs. The main concepts are: sets, functions, logical connectives, quantifiers, countability, induction, proof by contradiction. * Real Analysis and Metric Spaces. This branch of mathematics focuses on continuity and nearness (topology) while putting geometric concepts like distance and angles into the background. These ideas are useful for determining whether an optimal decision is possible, whether an equilibrium of an economy exists, and determining when optimal decisions change drastically when circumstances change. The main concepts are: open sets, continuity, limits, interior, boundary, closure, function spaces, sup metric, Cauchy sequences, connected spaces, complete spaces, compact spaces, Bolzano-Weierstrass theorem, Banach fixed point theorem, Brouwer fixed point theorem. * Convex Analysis. This branch of geometry focuses on comparing extreme points and intermediate points that lie between extremes. These tools are useful for determining whether there is one or several optimal decisions in a particular situation, and determining in which direction optimal choices move when circumstances change. Convex analysis is related to the economic notions of increasing marginal cost and decreasing marginal benefit. The main concepts are: convex sets, convex and concave functions, quasi-convex and quasi-concave functions, supporting hyperplane theorem, separating hyperplane theorem. * Dynamic Programming. This branch of mathematics is about breaking up a complicated optimisation problem involving many decisions into many simple optimisation problems involving few decisions. For example, a lifetime of choices can be broken up into simple choices made day-by-day. The main concepts are: value functions, Bellman equations, Bellman operators. * Envelope Theorem. This is a calculus formula for calculating marginal values, such marginal benefit of saving money. The main concepts are: differentiable support functions, the Benveniste-Scheinkman theorem.","On completion of this course, the student will be able to: Mathematical maturity, i.e. the ability to: distinguish between definitions, conjectures, theorems, and proofs, generalise and specialise theorems and proofs, devise counter-examples, and determine whether objects conform to definitions and conditions of theorems. Experience in applying mathematical tools to derive economic conclusions. Research and investigative skills such as problem framing and solving and the ability to assemble and evaluate complex evidence and arguments. Communication skills in order to critique, create and communicate understanding and to collaborate with and relate to others. Personal effectiveness through task-management, time-management, teamwork and group interaction, dealing with uncertainty and adapting to new situations, personal and intellectual autonomy through independent learning. Practical/technical skills such as, modelling skills (abstraction, logic, succinctness), qualitative and quantitative analysis and general IT literacy.","Written Exam 90 %, Coursework 10 %, Practical Exam 0 %","Indicative readings: * Boyd and Vandenburghe (2004), ""Convex Optimization"", Cambridge University Press. * Luenberger (1968), ""Optimization by Vector Space Methods"", Wiley. * de la Fuente (2000), ""Mathematical Methods and Models for Economists"", Cambridge University Press."
Advanced Mathematical Economics,ECNM10085,University of Edinburgh,United Kingdom,https://www.drps.ed.ac.uk/25-26/dpt/cxecnm10085.htm,2025/26,Semester 1,winter,Undergraduate,20,SCQF credits,10.0,This course is about the advanced mathematical tools that are used in economics research. Each mathematical topic is explored in the context of an important economic problem.,"The topics covered vary from year to year. An example curriculum would be the following mathematics concepts illustrated in the context of general equilibrium theory: * Naive Set Theory. This is the language of mathematics, and is widely used by economists. This is important for making precise hypotheses, such as ""in every equilibrium, real wages increase over time"", and for verifying these hypotheses with logically sound proofs. The main concepts are: sets, functions, logical connectives, quantifiers, countability, induction, proof by contradiction. * Real Analysis and Metric Spaces. This branch of mathematics focuses on continuity and nearness (topology) while putting geometric concepts like distance and angles into the background. These ideas are useful for determining whether an optimal decision is possible, whether an equilibrium of an economy exists, and determining when optimal decisions change drastically when circumstances change. The main concepts are: open sets, continuity, limits, interior, boundary, closure, function spaces, sup metric, Cauchy sequences, connected spaces, complete spaces, compact spaces, Bolzano-Weierstrass theorem, Banach fixed point theorem, Brouwer fixed point theorem. * Convex Analysis. This branch of geometry focuses on comparing extreme points and intermediate points that lie between extremes. These tools are useful for determining whether there is one or several optimal decisions in a particular situation, and determining in which direction optimal choices move when circumstances change. Convex analysis is related to the economic notions of increasing marginal cost and decreasing marginal benefit. The main concepts are: convex sets, convex and concave functions, quasi-convex and quasi-concave functions, supporting hyperplane theorem, separating hyperplane theorem. * Dynamic Programming. This branch of mathematics is about breaking up a complicated optimisation problem involving many decisions into many simple optimisation problems involving few decisions. For example, a lifetime of choices can be broken up into simple choices made day-by-day. The main concepts are: value functions, Bellman equations, Bellman operators. * Envelope Theorem. This is a calculus formula for calculating marginal values, such marginal benefit of saving money. The main concepts are: differentiable support functions, the Benveniste-Scheinkman theorem.","On completion of this course, the student will be able to: Mathematical maturity, i.e. the ability to: distinguish between definitions, conjectures, theorems, and proofs, generalise and specialise theorems and proofs, devise counter-examples, and determine whether objects conform to definitions and conditions of theorems. Experience in applying mathematical tools to derive economic conclusions. Research and investigative skills such as problem framing and solving and the ability to assemble and evaluate complex evidence and arguments. Communication skills in order to critique, create and communicate understanding and to collaborate with and relate to others. Personal effectiveness through task-management, time-management, teamwork and group interaction, dealing with uncertainty and adapting to new situations, personal and intellectual autonomy through independent learning. Practical/technical skills such as, modelling skills (abstraction, logic, succinctness), qualitative and quantitative analysis and general IT literacy.","Written Exam 90 %, Coursework 10 %, Practical Exam 0 %","Indicative readings: * Boyd and Vandenburghe (2004), ""Convex Optimization"", Cambridge University Press. * Luenberger (1968), ""Optimization by Vector Space Methods"", Wiley. * de la Fuente (2000), ""Mathematical Methods and Models for Economists"", Cambridge University Press."
Applications of Econometrics,ECNM10056,University of Edinburgh,United Kingdom,https://www.drps.ed.ac.uk/25-26/dpt/cxecnm10056.htm,2025/26,Semester 2,summer,Undergraduate,20,SCQF credits,10.0,"This course is an intermediate-level Econometrics course, which extends the coverage of econometric techniques developed in Essentials of Econometrics. Emphasis is placed on applications in a variety of economic contexts.","Applications of Econometrics (A of E) builds on the techniques developed in Essentials of Econometrics through a variety of economic applications. The course focuses on causal inference, and includes topics such as potential outcomes, treatment effects, differences-in-differences, fixed effects regression, instrumental variables estimation, nonlinear models, and regression discontinuity design. Students will be able to carry out their own empirical modelling and estimation using economic datasets while developing skills expected of contemporary economics graduates in various contexts.","On completion of this course, the student will be able to: A knowledge and understanding of econometric techniques for the empirical analysis of economic phenomena, along with application of these techniques in a variety of contexts. Research and investigative skills such as problem framing and solving and the ability to assemble and evaluate complex evidence and arguments. Communication skills in order to critique, create and communicate understanding and to collaborate with and relate to others. Personal effectiveness through task-management, time-management, teamwork and group interaction, dealing with uncertainty and adapting to new situations, personal and intellectual autonomy through independent learning. Practical/technical skills such as, modelling skills (abstraction, logic, succinctness), qualitative and quantitative analysis and interpretation of data, programming of statistical packages and general IT literacy.","Written Exam 80 %, Coursework 20 %, Practical Exam 0 %","Angrist, J. D., & Pischke, J. S. (2009). Mostly harmless econometrics: An empiricist's companion. Princeton university press. Cunningham, Scott (2021). Causal inference: the mixtape. London: Yale University Press. Wooldridge, Jeffrey M (2020). Introductory Econometrics: A Modern Approach, 7th edition."
Applied Financial Econometrics,ECNM10108,University of Edinburgh,United Kingdom,https://www.drps.ed.ac.uk/25-26/dpt/cxecnm10108.htm,2025/26,Semester 2,summer,Undergraduate,20,SCQF credits,10.0,Applied Financial Econometrics provides an introduction to financial econometric theory and practice for students interested in the empirical analysis of financial data.,"The aim of the course is to illustrate how statistical and econometric methods can be applied to financial data. It builds on materials covered in Essentials of Econometrics and complements Applications of Econometrics. It provides the essential tools for the analysis of dynamics, volatility, and risk in financial markets. Topics covered include autoregressive moving average models, conditional heteroskedasticity models, and value at risk. The course offers a mixture of theoretical and practical components through lectures, tutorials, and lab exercises. It is designed for students interested in empirical investigations of financial market fluctuations. The learnings goals are for students to evaluate the financial econometrics literature, identify the issues and opportunities in financial time series modelling, and apply the appropriate techniques to financial data using econometrics software.","On completion of this course, the student will be able to: Demonstrate a broad knowledge and understanding of key issues in financial econometrics, including theoretical models and empirical evidence. Demonstrate research and investigative skills such as problem framing and solving, as well as the ability to assemble and evaluate complex evidence and arguments. Demonstrate communication skills in order to critique, create and communicate understanding. Demonstrate personal effectiveness through task management, time management, dealing with uncertainty, adapting to new situations, and personal and intellectual autonomy through independent learning. Demonstrate practical/technical skills such as modelling skills (abstraction, logic, succinctness), qualitative and quantitative analysis.","Written Exam 75 %, Coursework 25 %, Practical Exam 0 %",None
Applied Labour Economics,ECNM10112,University of Edinburgh,United Kingdom,https://www.drps.ed.ac.uk/25-26/dpt/cxecnm10112.htm,2025/26,Semester 1,winter,Undergraduate,20,SCQF credits,10.0,"This course will explore the key concepts, issues and models in labour economics, along with examining empirical evidence and policy implications of those models. Students will gain a deeper understanding of recent research findings in some specific areas of labour economics.","This course is an overview course in Applied Labour Economics. Its aim is to familiarise students both with the standard theoretical concepts in the analysis of labour markets, as well as with the empirical methodology and evidence. As such, it is complementary to other courses in Labour Economics, but also to courses in Education Economics, Applied Econometrics, and the Economics of Taxation. In addition, it should also be a good preparation for your own empirical work and writing of applied research papers. Topics include labour supply and labour demand, wage polarization and labour market inequality, intergenerational mobility, market power of firms and workers, causes and consequences of immigration, discrimination, and gender economics.","On completion of this course, the student will be able to: Understand key concepts, issues and models in labour economics, along with empirical evidence and policy implications of those models and a deeper understanding of recent research findings in some specific areas of labour economics. Understand and critique empirical strategies to estimate causal relationships. Demonstrate research and investigative skills such as problem framing and solving. Demonstrate personal effectiveness through task-management, time-management, dealing with uncertainty and adapting to new situations, personal and intellectual autonomy through independent learning. Demonstrate practical/technical skills such as, modelling skills (abstraction, logic, succinctness), quantitative analysis and interpretation of data, and general IT literacy.","Written Exam 80 %, Coursework 20 %, Practical Exam 0 %","There is no dedicated textbook, but the following is a good source that covers many of the topics also covered in this course: George Borjas, Labor Economics, 8th edition, McGrawHill 2019"
Behavioural Economics,ECNM10066,University of Edinburgh,United Kingdom,https://www.drps.ed.ac.uk/25-26/dpt/cxecnm10066.htm,2025/26,Semester 2,summer,Undergraduate,20,SCQF credits,10.0,Behavioural Economics looks at developing models that are motivated by empirical evidence of individual behaviour rather than assumptions about rationality. This course will cover a number of topics in behavioural economics. We will look at leading academic papers in the area to assess the empirical evidence (field and experimental) and the implications for standard assumptions on rationality and to look at how the theory has been developed in the light of this evidence.,"Topics covered include decision making under certainty, decision making under uncertainty including prospect theory, experimental economics and/or neuroeconomics, intertemporal choice, self-control, behavioural game theory, case studies on saving and obesity, and the economics of happiness. The course is taught through a programme of lectures and tutorials. Learning-by-doing, through problem solving and discussion of exercise sets, is an important ingredient of the course.","On completion of this course, the student will be able to: A knowledge and understanding of strengths and weaknesses of the ""rational actor"" framework used elsewhere in economics, as well as a deeper understanding of the heuristics and biases that affect peopleÂ¿s thinking. A knowledge and understanding of behavioural models and associated mathematical and statistical techniques, along with applications and policy implications of those models and a deeper understanding of recent research activity in some more specialised areas. Research and investigative skills such as problem framing and solving and the ability to assemble and evaluate complex evidence and arguments. Communication skills in order to critique, create and communicate understanding. Personal effectiveness through task-management, time-management, dealing with uncertainty and adapting to new situations, personal and intellectual autonomy through independent learning. Practical/technical skills such as, modelling skills (abstraction, logic, succinctness), qualitative and quantitative analysis and general IT literacy.","Written Exam 85 %, Coursework 15 %, Practical Exam 0 %",There is no single resource for this course. We will make use of readings from economic journals.
Climate Change and Environmental Economics,ECNM10114,University of Edinburgh,United Kingdom,https://www.drps.ed.ac.uk/25-26/dpt/cxecnm10114.htm,2025/26,Semester 2,summer,Undergraduate,20,SCQF credits,10.0,This course is intended to deepen students' understanding of how economists think about environmental problems. Why do environmental problems arise? How do economists think them?,This course covers various and contemporary topics related to the economics of climate change. Examples of these include: - What is Environmental Economics? Causes of Climate Change from an economics perspective - Markets - when do they work/not work? - Policy Instruments - Energy transition - Global Climate Change - Greening the Economy - Sustainable Development,"On completion of this course, the student will be able to: Demonstrate knowledge and understanding of the basics of climate change science. Analyse and assess the implications of using various environmental regulatory measures and policy instruments. Demonstrate a strong knowledge and understanding of recent and ongoing research contributions to the climate change economics literature. Think independently and coherently about climate change policies as well as judge and advise on their implications.","Written Exam 60 %, Coursework 40 %, Practical Exam 0 %","Keohane, N. O., & Olmstead, S. M. (2016). Markets and the Environment. Island Press. Harris, J. M., & Roach, B. (2013). Environmental and natural resource economics: A contemporary approach. ME Sharpe."
Data Science in Economics,ECNM10109,University of Edinburgh,United Kingdom,https://www.drps.ed.ac.uk/25-26/dpt/cxecnm10109.htm,2025/26,Semester 1,winter,Undergraduate,20,SCQF credits,10.0,Data Science in Economics introduces principles and methods from Machine Learning that enable economic analysis of Big Data.,"Business, governments and other organizations collect and store vast amounts of digitized information. This is Big Data: It is big in scale, scope and complexity. Data science concerns the analysis of Big Data. Starting from regression analysis, Data Science in Economics introduces principles and methods from Machine Learning to extract information from Big Data that enables economic analysis via prediction or casual analysis. Data Science in Economics uses R, a statistical software widely used in industry, government and academia. Familiarity with R is not a pre-requisite, but students unfamiliar with R should expect a steep learning curve. Please note: All students enrolled on this course will be required to bring a laptop with them to tutorial sessions, in order to take part fully in teaching. If you do not own a laptop, the School encourages you to explore the University¿s laptop loan scheme: https://www.ed.ac.uk/information-services/library-museum-gallery/using-library/borrowing-a-book/borrowing-laptops","On completion of this course, the student will be able to: Have had the opportunity to develop and demonstrate knowledge and understanding of Machine Learning (ML) tools that may include regularized and tree-based prediction models in supervised ML and factorization methods in unsupervised ML. Have had the opportunity to develop and demonstrate investigative skills such as problem solving and the ability to assemble and evaluate complex evidence and arguments. Have had the opportunity to develop and demonstrate communication skills in order to critique, create and communicate understanding. Have had the opportunity to develop and demonstrate personal effectiveness through task-management, time-management, dealing with uncertainty and adapting to new situations, personal and intellectual autonomy through independent learning. Have had the opportunity to develop and demonstrate practical/technical skills such as, modelling skills (abstraction, logic, succinctness), qualitative and quantitative analysis and general IT literacy.","Written Exam 80 %, Coursework 20 %, Practical Exam 0 %","Essential: Taddy, M. (2019) Business Data Science: Combining Machine Learning Recommended supplementary reading: James, G., D. Witten, T. Hastie and R. Tibshirani (2021) ¿An Introduction to Statistical Learning with Applications to R,¿ Springer Verlag."
Development Economics,ECNM10061,University of Edinburgh,United Kingdom,https://www.drps.ed.ac.uk/25-26/dpt/cxecnm10061.htm,2025/26,Semester 2,summer,Undergraduate,20,SCQF credits,10.0,This course is designed to provide an in-depth introduction to some core topics in modern development economics. It is targeted at students with some knowledge of economic theory and econometrics at the undergraduate level.,"This course is designed to cover a number of core topics in modern development economics. In doing so, it will survey recent articles from both the macro and micro literatures. At the macro level, we will discuss the roles of political and legal institutions, geography, international trade, as well as history in shaping the economic outcomes of different countries. At the micro level, we will discuss the inter-relationship between health, nutrition, education, and economic outcomes of different individuals/households. The course is taught through a programme of lectures and tutorials. Learning-by-doing, through groupwork and presentations is an important ingredient of the course.","On completion of this course, the student will be able to: A knowledge and understanding of key concepts, issues and models in development economics, along with empirical evidence on and policy implications of those models and a deeper understanding of recent research activity in some more specialised areas. Research and investigative skills such as problem framing and solving and the ability to assemble and evaluate complex evidence and arguments. Communication skills in order to critique, create and communicate understanding and to collaborate with and relate to others. Personal effectiveness through task-management, time-management, teamwork and group interaction, dealing with uncertainty and adapting to new situations, personal and intellectual autonomy through independent learning. Practical/technical skills such as, modelling skills (abstraction, logic, succinctness), qualitative and quantitative analysis and general IT literacy.","Written Exam 70 %, Coursework 30 %, Practical Exam 0 %","Banerjee, A. & Duflo, E. 2011. ¿Poor Economics: A Radical Rethinking of the Way to Fight Global Poverty¿, PublicAffairs. Readings will be assigned for specific topics as appropriate."
Economics of Education,ECNM10113,University of Edinburgh,United Kingdom,https://www.drps.ed.ac.uk/25-26/dpt/cxecnm10113.htm,2025/26,Semester 2,summer,Undergraduate,20,SCQF credits,10.0,"This course introduces students to the key concepts and major issues of economics of education, placing emphasis on current empirical research in the field.","Through a blend of theory, this course provides an examination of how individuals, societies, and governments make decisions about education. It introduces the theory of human capital, explores empirical methods for identifying the returns to education, and analyses how education policies shape outcomes.","On completion of this course, the student will be able to: Demonstrate a comprehensive understanding of key concepts, issues, theories, and models related to economics of education, along with empirical evidence of those theories and models. Demonstrate an understanding of the application of economics to the analysis of education policy, such as the social and private return rates of education, the effect on the quality of education of an increase in the student/teacher ratio, the properties of different school choice systems, etc. Discuss rigorous economic arguments for or against different types of public sector intervention and examine the best empirical evidence on these arguments. Research and investigative skills such as problem framing and solving and the ability to assemble and evaluate complex evidence and arguments. Understand, estimate, and interpret functions of costs and demand in order to know their determinants and show their utility for the formulation of education policies.","Written Exam 70 %, Coursework 30 %, Practical Exam 0 %","The study material for this course consists of the material covered in lectures (slides and exposition, your notes on these and related supplementary material provided to you during the course) and the book chapters and the academic papers on which these lectures are based. Students are expected to have read the material before coming to class. The main textbook: Lovenheim, Michael, and Sarah Turner (2018). ""Economics of education."" Worth Publishers. In addition, students may need to consult the following textbook for the most technical aspects of academic papers: Angrist, J. D., and Pischke, J.-S. (2015), Mastering Metrics: The Path from Cause to Effect."
Economics of Inequality,ECNM10081,University of Edinburgh,United Kingdom,https://www.drps.ed.ac.uk/25-26/dpt/cxecnm10081.htm,2025/26,Semester 2,summer,Undergraduate,20,SCQF credits,10.0,"This course examines the nature and extend of inequality, its causes and consequences for students with a knowledge of economic and econometric analysis at the undergraduate level. It will examine key competing theories of inequality and poverty and a range of approaches to its research.",Recent advances and empirical evidence in the subject will be used to cover topics such as: Measurements of inequality and poverty; trends in inequality; income and wealth distribution; economic mobility; inequality and growth; capital accumulation and income inequality; human capital and job polarisation; public policies.,"On completion of this course, the student will be able to: A knowledge and understanding of key concepts, issues and models in economic inequality and poverty, along with empirical evidence on and policy implications of those models and a deeper understanding of recent research activity. Research and investigative skills such as problem framing and solving and the ability to assemble and evaluate complex evidence and arguments. Communication skills in order to critique, create and communicate understanding and to collaborate with and relate to others. Personal effectiveness through task-management, time-management, dealing with uncertainty and adapting to new situations, personal and intellectual autonomy through independent learning. Practical/technical skills such as, modelling skills (abstraction, logic, succinctness), qualitative and quantitative analysis and general IT literacy.","Written Exam 70 %, Coursework 30 %, Practical Exam 0 %",None
Economics of Organisations,ECNM10101,University of Edinburgh,United Kingdom,https://www.drps.ed.ac.uk/25-26/dpt/cxecnm10101.htm,2025/26,Semester 2,summer,Undergraduate,20,SCQF credits,10.0,"This course studies the behaviour of firms and organisations by looking at their internal structure and the interactions among workers (e.g. the importance of social interactions between co-workers, the role of communication, etc.) and between different layers of the organisation, (e.g. the importance of managers and CEOs, the effect of good/bad management practices, etc.). The course also explores the main theories and reasons that explain that firms exists, the mechanisms that determine productivity and outcomes (e.g. the how incentives and imperfect information determine the performance of workers, the role of intrinsic motivation, etc.). The focus of the course is not only (private) firms but also organisations of different types, like NGOs, police forces or other government institutions. The course has a strong empirical component but it also leverages some models that rationalize and explain the observed behaviour of the individuals that compose the organisation. The combination of empirical evidence with theoretical models allows us to design policies that can improve the outcomes of the organisation by optimally aligning the incentives within it Finally, it studies how the design of the structure of the organisation can lead to different performance (e.g. family firms, horizontal/decentralised vs. vertical firms, team vs. individual production, etc.). The focus of the course is not only (private) firms but also organisations of different types, like NGOs, police forces or other government institutions. The course has a strong empirical component but also leverage some models that rationalize and explain the observed behaviour of the individuals that compose the organisation. The combination of empirical evidence with theoretical models allows us to design policies that can improve the outcomes of the organisation by optimally aligning the incentives within it.","The course starts by reviewing the different theories that explain the existence of firms/organisations. Given the strong empirical content of the course, we review the main econometric tools required to understand the applications and readings (Regression analysis, RCTs, Panel Methods, Difference-in-Differences, IV and Regression Discontinuity). Then, the course study a number of topics and applications that include: the role of managers and management practices, communication, social interactions and peer effects within firms, the role of incentives and imperfect information, intrinsic motivation, the hierarchical structure of the firm (horizontal vs. vertical firms, family firms), team vs. individual production. The course is taught through a series of lectures, problem sets and readings of empirical papers. The assessment of the course includes a group coursework, a group presentation and a written final exam.","On completion of this course, the student will be able to: Develop a critical understanding of how organisational structures, incentives, and management practices affect outcomes. Apply econometric tools and methods to estimate causal relationships in organisational settings. Critically assess empirical studies, including their data, methods, and findings, to evaluate the validity and relevance of conclusions. Work with actual data to replicate, interpret, and evaluate empirical research findings. Develop an understanding of the development of the theories studied and an evaluation of competing theories.","Written Exam 80 %, Coursework 20 %, Practical Exam 0 %",None
